municipio,edad_cty1,edad_cty2,sexo_cty1,sexo_cty2,año_matrimonio,mes_matrimonio,dia-matrimonio
30,39,41,M,F,2023,1,30
55,70,42,M,F,2023,1,30
55,26,24,M,F,2023,1,30
30,28,27,M,F,2023,1,30
55,74,67,M,F,2023,1,30
30,23,23,M,F,2023,1,30
23,25,21,M,F,2023,1,30
55,36,36,M,F,2023,1,30
56,24,22,M,F,2023,1,30
42,68,26,M,F,2023,1,30
29,32,32,M,I,2023,1,30
55,24,24,M,F,2023,1,31
18,52,55,M,F,2023,1,31
43,72,60,M,F,2023,1,31
30,74,59,M,F,2023,1,31
30,31,31,M,F,2023,1,31
47,28,26,M,F,2023,1,31
30,44,42,M,F,2023,1,31
42,31,33,M,F,2023,2,1
18,23,23,M,F,2023,1,31
18,23,24,M,F,2023,1,31
30,38,33,M,F,2023,1,31
33,60,50,M,F,2023,1,31
55,29,46,M,F,2023,1,31
47,20,20,M,F,2023,1,31
55,67,66,M,F,2023,1,31
55,25,24,M,F,2023,1,31
27,40,31,M,F,2023,1,31
48,32,31,M,F,2023,2,1
18,30,29,M,F,2023,2,1
18,27,23,M,F,2023,2,1
18,37,34,M,F,2023,2,1
18,48,28,M,F,2023,2,1
33,29,29,M,F,2023,2,2
57,27,23,M,F,2023,2,2
55,61,57,M,F,2023,2,1
43,58,54,M,F,2023,2,2
30,30,31,M,F,2023,2,1
30,30,29,M,F,2023,2,1
30,49,49,M,F,2023,2,1
42,28,36,M,F,2023,2,1
43,71,51,M,F,2023,2,1
55,20,21,M,F,2023,2,1
30,27,25,M,F,2023,2,1
29,44,40,M,F,2023,2,1
55,26,33,M,F,2023,2,1
18,20,19,M,F,2023,2,1
55,47,44,M,F,2023,2,1
55,33,54,M,F,2023,2,1
21,51,52,M,F,2023,2,2
18,33,30,M,F,2023,2,2
18,55,52,M,F,2023,2,2
30,31,32,M,F,2023,2,2
18,41,34,F,F,2023,2,2
30,45,38,M,F,2023,2,2
29,30,32,M,F,2023,2,2
55,42,42,M,F,2023,2,2
18,26,23,M,F,2023,2,2
29,45,33,M,F,2023,2,2
55,42,47,M,F,2023,2,2
30,33,37,M,F,2023,2,2
29,70,63,M,F,2023,2,2
30,72,61,M,F,2023,2,2
18,29,25,M,F,2023,2,2
55,27,35,M,F,2023,2,2
55,30,40,M,F,2023,2,2
29,46,46,M,F,2023,2,2
36,33,29,M,F,2023,2,2
29,37,29,M,F,2023,2,2
55,22,19,M,F,2023,2,2
27,85,53,M,F,2023,2,2
55,22,21,M,F,2023,2,2
18,27,27,M,F,2023,2,2
21,31,24,M,F,2023,2,3
38,32,33,M,F,2023,2,3
29,20,19,M,F,2023,2,2
29,39,37,M,F,2023,2,2
29,75,50,M,F,2023,2,2
23,34,25,M,F,2023,2,3
12,29,25,M,F,2023,2,3
61,36,34,M,F,2023,2,3
30,29,26,M,F,2023,2,3
55,37,33,M,F,2023,2,3
30,33,31,M,F,2023,2,3
27,62,52,M,F,2023,2,3
3,27,29,M,F,2023,2,3
12,29,25,M,F,2023,2,3
55,25,22,M,F,2023,2,3
30,38,31,M,F,2023,2,3
30,44,43,M,F,2023,2,3
35,52,39,M,F,2023,2,3
42,28,33,M,F,2023,2,3
43,29,27,M,F,2023,2,3
55,39,41,M,F,2023,2,3
30,30,28,M,F,2023,2,3
42,32,25,M,F,2023,2,3
30,37,33,M,F,2023,2,3
30,29,29,M,F,2023,2,5
55,53,51,M,F,2023,2,3
26,25,22,M,F,2023,2,3
30,28,24,M,F,2023,2,3
55,57,69,M,F,2023,2,3
30,22,20,M,F,2023,2,3
30,32,31,M,F,2023,2,3
3,36,27,M,F,2023,2,3
35,32,22,M,F,2023,2,3
30,26,31,M,F,2023,2,3
58,32,24,M,F,2023,2,3
42,34,27,M,F,2023,2,3
29,33,21,M,F,2023,2,3
30,28,26,M,F,2023,2,3
42,29,28,M,F,2023,2,3
41,38,28,M,F,2023,2,3
64,36,28,M,F,2023,2,3
72,38,30,M,F,2023,2,3
42,46,32,M,F,2023,2,3
12,24,25,M,F,2023,2,3
18,25,24,M,F,2023,2,3
18,27,25,M,F,2023,2,3
18,30,27,M,F,2023,2,3
55,29,27,M,F,2023,2,3
18,42,31,M,F,2023,2,3
29,33,32,M,F,2023,2,3
18,27,25,M,F,2023,2,3
29,30,30,M,F,2023,2,3
29,29,29,M,F,2023,2,3
35,47,44,M,F,2023,2,3
26,32,29,M,F,2023,2,3
30,30,28,M,F,2023,2,3
42,50,51,M,F,2023,2,3
55,28,27,M,F,2023,2,3
18,29,26,M,F,2023,2,3
30,29,26,M,F,2023,2,4
29,24,19,M,F,2023,2,3
55,23,23,M,F,2023,2,3
55,28,20,M,F,2023,2,3
30,31,25,M,F,2023,2,4
55,23,32,M,F,2023,2,3
35,23,24,M,F,2023,2,3
47,19,21,M,F,2023,2,3
71,33,25,M,F,2023,2,3
55,20,21,M,F,2023,2,3
30,37,36,M,F,2023,2,4
30,32,33,M,F,2023,2,4
55,40,42,M,F,2023,2,3
55,29,25,M,F,2023,2,3
27,47,34,M,F,2023,2,3
30,34,38,M,F,2023,2,4
30,27,27,M,F,2023,2,4
42,30,26,M,F,2023,2,3
49,34,24,M,F,2023,2,3
55,38,24,M,F,2023,2,3
18,47,37,M,F,2023,2,3
55,29,28,M,F,2023,2,3
55,27,27,M,F,2023,2,3
55,25,24,M,F,2023,2,3
55,33,34,M,F,2023,2,3
29,27,28,M,F,2023,2,3
26,59,37,M,F,2023,2,3
30,25,24,M,F,2023,2,3
29,25,25,M,F,2023,2,3
23,24,28,M,F,2023,2,4
42,27,26,M,F,2023,2,4
42,23,21,M,F,2023,2,4
42,59,50,M,F,2023,2,4
30,27,31,M,F,2023,2,4
27,30,31,M,F,2023,2,4
29,41,34,M,F,2023,2,5
27,42,42,M,F,2023,2,4
29,29,32,M,F,2023,2,4
27,30,20,M,F,2023,2,4
46,33,34,M,F,2023,2,4
21,54,55,M,M,2023,2,5
29,28,23,M,F,2023,2,4
55,48,40,M,F,2023,2,6
48,27,23,M,F,2023,2,8
55,32,32,M,F,2023,2,6
55,43,43,M,F,2023,2,6
18,64,64,M,F,2023,2,6
55,34,44,M,F,2023,2,6
29,-,-,M,F,2023,2,6
62,28,38,M,F,2023,2,6
55,37,-,M,F,2023,2,6
55,29,24,M,F,2023,2,6
55,34,24,M,F,2023,2,6
20,48,60,M,F,2023,2,6
29,44,32,M,F,2023,2,6
43,39,35,M,F,2023,2,7
72,81,37,M,F,2023,2,7
30,71,62,M,F,2023,2,7
18,29,25,M,F,2023,2,7
43,45,44,M,F,2023,2,7
18,31,32,M,F,2023,2,7
56,27,23,M,F,2023,2,7
30,32,25,M,F,2023,2,7
30,29,30,M,F,2023,2,7
30,32,28,M,F,2023,2,7
25,31,31,M,F,2023,2,7
30,35,33,M,F,2023,2,7
30,86,54,M,F,2023,2,7
29,40,35,F,F,2023,2,7
55,49,48,M,F,2023,2,7
18,29,24,M,F,2023,2,7
43,63,70,M,F,2023,2,7
26,42,38,M,F,2023,2,7
66,28,25,M,F,2023,2,7
18,30,27,M,F,2023,2,7
30,33,29,M,F,2023,2,7
35,37,37,M,F,2023,2,7
3,64,58,M,F,2023,2,7
55,48,44,M,F,2023,2,7
30,50,49,M,F,2023,2,7
35,30,27,M,F,2023,2,7
47,56,49,M,F,2023,2,7
30,32,30,M,F,2023,2,7
35,57,52,M,F,2023,2,7
26,42,44,M,F,2023,2,7
48,63,78,M,F,2023,2,8
29,23,21,M,F,2023,2,8
18,45,33,M,F,2023,2,8
21,31,30,M,F,2023,2,8
30,30,27,M,F,2023,2,8
30,36,38,F,F,2023,2,8
30,47,37,M,F,2023,2,8
55,69,49,M,F,2023,2,8
30,26,25,M,F,2023,2,8
29,67,41,M,F,2023,2,8
55,63,48,M,F,2023,2,8
42,27,22,M,F,2023,2,8
30,47,33,M,F,2023,2,8
27,37,38,M,F,2023,2,8
18,23,18,M,F,2023,2,8
29,29,28,M,F,2023,2,8
55,29,19,M,F,2023,2,8
30,21,22,M,F,2023,2,8
55,32,27,M,F,2023,2,8
42,67,49,M,F,2023,2,8
30,22,22,M,F,2023,2,8
55,47,43,M,F,2023,2,8
18,26,19,M,F,2023,2,8
48,21,22,M,F,2023,2,9
18,42,34,M,F,2023,2,9
29,31,30,M,F,2023,2,9
51,31,37,F,F,2023,2,9
42,81,66,M,F,2023,2,9
18,25,30,M,F,2023,2,9
30,28,26,M,F,2023,2,9
55,71,82,M,F,2023,2,9
42,44,47,M,F,2023,2,9
43,35,25,M,F,2023,2,9
29,56,42,M,F,2023,2,9
30,42,41,M,F,2023,2,9
42,69,74,M,F,2023,2,9
55,21,24,M,F,2023,2,9
43,25,27,M,M,2023,2,9
30,40,46,F,F,2023,2,9
42,27,25,M,F,2023,2,9
30,44,36,M,F,2023,2,9
43,27,24,M,F,2023,2,9
30,30,30,M,F,2023,2,9
30,31,26,M,F,2023,2,9
30,34,34,M,F,2023,2,10
30,60,58,M,F,2023,2,9
25,26,21,M,F,2023,2,9
42,26,28,M,F,2023,2,9
55,57,56,M,F,2023,2,9
43,27,25,M,F,2023,2,9
48,57,27,M,F,2023,2,10
55,25,27,M,F,2023,2,9
18,53,33,M,F,2023,2,9
18,29,30,M,F,2023,2,9
42,74,68,M,F,2023,2,9
30,36,34,M,F,2023,2,10
19,25,27,M,F,2023,2,10
51,65,69,M,F,2023,2,9
29,37,29,M,F,2023,2,9
42,28,27,M,F,2023,2,10
18,64,63,M,F,2023,2,10
18,20,21,M,F,2023,2,10
30,45,24,M,F,2023,2,10
30,28,26,M,F,2023,2,10
41,47,40,M,F,2023,2,10
30,39,29,M,F,2023,2,10
55,50,39,M,F,2023,2,10
14,20,21,M,F,2023,2,10
42,64,56,M,F,2023,2,10
30,47,38,M,F,2023,2,10
55,37,42,M,F,2023,2,10
18,31,31,M,F,2023,2,10
55,39,36,M,M,2023,2,10
30,27,38,F,F,2023,2,10
35,26,35,M,F,2023,2,10
25,26,20,M,F,2023,2,10
29,26,22,M,F,2023,2,10
30,55,55,M,F,2023,2,10
30,21,21,M,F,2023,2,10
30,28,28,M,F,2023,2,10
30,46,40,M,F,2023,2,10
55,32,31,M,F,2023,2,10
33,-,-,M,F,2023,2,10
30,31,32,M,F,2023,2,10
55,23,22,M,F,2023,2,10
71,28,23,M,F,2023,2,10
18,35,35,M,F,2023,2,10
18,30,29,M,F,2023,2,10
35,47,40,M,F,2023,2,10
42,41,25,M,F,2023,2,10
55,34,35,M,F,2023,2,10
29,29,32,M,F,2023,2,10
30,31,30,M,F,2023,2,11
30,29,26,M,F,2023,2,10
50,62,51,M,F,2023,2,10
30,35,28,M,F,2023,2,11
33,25,24,M,F,2023,2,10
55,47,35,M,F,2023,2,10
29,22,18,M,F,2023,2,10
29,26,26,M,F,2023,2,10
25,35,31,M,F,2023,2,10
26,22,18,M,F,2023,2,10
55,41,32,M,F,2023,2,10
18,58,58,M,F,2023,2,10
30,37,35,M,F,2023,2,11
30,44,36,M,F,2023,2,10
55,49,43,M,F,2023,2,10
18,28,28,M,F,2023,2,11
55,38,40,F,F,2023,2,10
47,28,23,M,F,2023,2,10
18,23,23,M,F,2023,2,11
18,30,28,M,F,2023,2,10
35,34,28,M,F,2023,2,10
42,28,27,M,F,2023,2,11
18,25,25,M,F,2023,2,13
42,64,56,M,F,2023,2,10
55,27,23,M,F,2023,2,10
55,40,35,M,F,2023,2,10
30,35,30,M,F,2023,2,11
30,30,28,M,F,2023,2,12
42,32,21,M,F,2023,2,10
18,49,55,M,F,2023,2,10
55,26,23,M,F,2023,2,10
18,38,44,F,F,2023,2,13
3,34,24,M,F,2023,2,10
35,59,25,M,F,2023,2,10
30,28,21,M,F,2023,2,10
29,26,22,M,F,2023,2,10
18,23,19,M,F,2023,2,10
30,46,40,M,F,2023,2,11
16,29,38,M,F,2023,2,10
47,30,30,M,F,2023,2,10
27,49,46,M,F,2023,2,11
30,50,47,M,F,2023,2,11
33,60,58,M,F,2023,2,10
55,50,38,M,F,2023,2,10
29,25,26,M,F,2023,2,10
55,53,50,M,F,2023,2,10
71,35,34,M,F,2023,2,10
29,39,31,M,F,2023,2,10
18,31,34,M,F,2023,2,10
20,31,36,M,F,2023,2,10
42,27,25,M,F,2023,2,10
21,46,46,M,F,2023,2,11
27,57,43,M,F,2023,2,10
56,26,22,M,F,2023,2,10
20,33,30,M,F,2023,2,10
61,35,34,M,F,2023,2,11
29,27,24,M,F,2023,2,11
56,22,24,M,F,2023,2,11
56,35,35,M,F,2023,2,11
56,25,26,M,F,2023,2,11
37,30,22,M,F,2023,2,11
27,25,19,M,F,2023,2,11
21,36,41,F,F,2023,2,11
30,36,36,M,F,2023,2,11
12,20,23,M,F,2023,2,11
48,37,28,M,F,2023,2,13
27,29,25,M,F,2023,2,11
48,22,23,M,F,2023,2,13
48,52,42,M,F,2023,2,13
27,46,46,M,F,2023,2,11
30,40,38,M,F,2023,2,12
27,22,20,M,F,2023,2,12
55,47,28,M,F,2023,2,14
21,30,28,M,F,2023,2,13
21,30,26,M,F,2023,2,13
43,44,44,M,F,2023,2,13
43,31,40,M,F,2023,2,13
18,66,46,M,F,2023,2,13
30,28,26,M,F,2023,2,13
30,32,28,M,F,2023,2,13
30,26,25,M,F,2023,2,13
43,27,18,F,F,2023,2,13
18,27,27,M,F,2023,2,13
29,56,71,M,M,2023,2,13
55,26,38,M,F,2023,2,13
18,21,20,M,F,2023,2,13
18,40,38,M,F,2023,2,13
18,23,23,M,F,2023,2,13
18,36,40,M,F,2023,2,13
42,20,20,M,F,2023,2,13
29,22,28,M,F,2023,2,13
30,31,30,M,F,2023,2,13
29,32,20,M,F,2023,2,13
30,39,37,M,F,2023,2,13
30,30,27,M,F,2023,2,13
18,22,18,M,F,2023,2,13
55,32,26,M,F,2023,2,13
30,41,40,M,F,2023,2,13
43,41,30,M,F,2023,2,13
35,25,23,M,F,2023,2,13
69,32,28,M,F,2023,2,13
30,55,45,M,F,2023,2,13
26,29,33,M,F,2023,2,13
43,25,23,M,F,2023,2,13
30,28,26,M,F,2023,2,13
49,25,23,M,F,2023,2,14
35,50,49,M,F,2023,2,13
55,38,43,M,F,2023,2,13
18,35,36,M,F,2023,2,13
18,39,37,M,F,2023,2,13
18,64,56,M,F,2023,2,13
43,33,27,M,F,2023,2,13
42,41,23,M,F,2023,2,13
55,51,42,M,F,2023,2,13
55,48,61,M,F,2023,2,13
55,27,20,M,F,2023,2,13
55,36,38,M,F,2023,2,13
27,19,20,M,F,2023,2,13
18,21,20,M,F,2023,2,13
48,24,25,M,F,2023,2,14
69,66,60,M,F,2023,2,13
21,35,33,M,F,2023,2,14
29,26,24,M,F,2023,2,13
29,33,26,M,F,2023,2,13
69,58,57,M,F,2023,2,14
18,41,38,M,F,2023,2,14
48,33,27,M,F,2023,2,15
55,28,21,M,F,2023,2,14
30,48,29,M,F,2023,2,14
42,52,49,M,F,2023,2,14
30,27,30,M,F,2023,2,14
30,36,41,M,F,2023,2,14
55,61,55,M,F,2023,2,14
42,42,30,M,F,2023,2,14
43,61,39,M,F,2023,2,14
55,56,44,F,F,2023,2,14
30,29,22,M,F,2023,2,14
12,48,46,M,F,2023,2,14
18,45,43,M,F,2023,2,14
18,45,38,M,F,2023,2,14
30,49,49,M,F,2023,2,14
55,24,22,M,F,2023,2,14
25,58,45,M,F,2023,2,14
18,29,28,M,F,2023,2,14
47,21,28,M,F,2023,2,14
18,28,24,M,F,2023,2,14
43,20,20,M,F,2023,2,14
33,72,69,M,F,2023,2,14
55,39,48,M,F,2023,2,14
56,59,38,M,F,2023,2,14
29,65,62,M,F,2023,2,14
30,32,28,M,F,2023,2,14
30,38,38,M,F,2023,2,14
55,25,20,M,F,2023,2,14
29,41,32,M,F,2023,2,14
18,44,38,M,F,2023,2,14
42,23,21,M,F,2023,2,14
30,25,23,M,F,2023,2,14
55,48,32,M,F,2023,2,14
35,40,30,M,F,2023,2,14
43,39,41,M,F,2023,2,14
30,69,57,M,F,2023,2,14
42,64,44,M,F,2023,2,14
42,22,18,M,F,2023,2,14
12,27,24,M,F,2023,2,14
33,56,39,M,F,2023,2,14
25,20,22,M,F,2023,2,14
30,43,42,M,F,2023,2,14
55,25,22,M,F,2023,2,14
19,33,42,M,F,2023,2,14
18,67,66,M,F,2023,2,14
30,24,24,M,F,2023,2,14
18,27,26,M,F,2023,2,14
35,27,29,M,F,2023,2,14
29,38,35,F,F,2023,2,14
42,30,26,M,F,2023,2,14
30,31,28,M,F,2023,2,14
33,25,21,M,F,2023,2,14
30,46,45,M,F,2023,2,14
71,29,26,M,F,2023,2,14
55,50,42,M,F,2023,2,14
30,41,43,M,F,2023,2,14
42,28,27,M,F,2023,2,14
29,21,20,M,F,2023,2,14
55,20,26,M,F,2023,2,14
25,20,23,M,F,2023,2,14
17,67,69,M,F,2023,2,14
43,35,29,M,F,2023,2,14
30,22,26,M,F,2023,2,14
17,34,31,M,F,2023,2,14
55,33,26,M,F,2023,2,14
26,45,39,M,F,2023,2,14
41,32,30,M,F,2023,2,14
18,46,44,M,F,2023,2,14
55,23,30,M,F,2023,2,14
43,21,31,M,F,2023,2,14
18,27,24,M,F,2023,2,14
55,33,34,M,F,2023,2,14
18,35,32,M,F,2023,2,14
33,31,20,M,F,2023,2,14
29,41,37,M,F,2023,2,14
30,66,48,M,F,2023,2,14
55,29,27,M,F,2023,2,14
18,69,47,M,F,2023,2,14
25,34,22,M,F,2023,2,14
55,21,21,M,F,2023,2,14
43,48,44,M,F,2023,2,14
51,25,19,M,F,2023,2,14
56,47,45,M,F,2023,2,14
3,31,27,M,F,2023,2,14
42,54,45,M,F,2023,2,14
55,28,23,M,F,2023,2,14
46,32,26,M,F,2023,2,14
18,41,42,M,F,2023,2,14
26,31,26,M,F,2023,2,14
27,26,23,M,F,2023,2,14
35,42,43,M,F,2023,2,14
55,28,23,M,F,2023,2,14
42,28,22,M,F,2023,2,14
55,35,28,M,F,2023,2,14
48,54,49,M,F,2023,2,16
29,20,22,M,F,2023,2,14
33,22,24,M,F,2023,2,14
55,39,26,M,F,2023,2,14
30,64,29,M,F,2023,2,14
55,22,18,M,F,2023,2,14
30,47,41,M,F,2023,2,14
27,27,27,M,F,2023,2,14
48,27,29,M,F,2023,2,15
26,30,26,M,F,2023,2,14
27,35,20,M,F,2023,2,14
29,47,54,M,F,2023,2,14
18,32,19,M,F,2023,2,15
18,42,40,M,F,2023,2,15
56,33,30,M,F,2023,2,15
30,25,24,M,F,2023,2,15
29,26,23,M,F,2023,2,15
42,50,38,M,F,2023,2,15
35,43,37,M,F,2023,2,15
43,41,39,M,F,2023,2,15
29,35,45,M,F,2023,2,15
30,30,31,M,F,2023,2,15
30,44,32,M,F,2023,2,15
30,25,18,M,F,2023,2,15
42,29,33,M,F,2023,2,15
29,57,53,M,F,2023,2,15
18,28,32,M,F,2023,2,15
30,71,51,M,F,2023,2,15
30,32,38,M,F,2023,2,15
42,28,22,M,F,2023,2,15
18,42,47,M,F,2023,2,15
71,25,25,M,F,2023,2,15
43,35,37,M,F,2023,2,15
33,31,29,M,F,2023,2,15
30,32,32,M,F,2023,2,15
55,82,71,M,F,2023,2,15
26,22,19,M,F,2023,2,15
18,53,44,F,F,2023,2,15
48,33,34,M,F,2023,2,16
43,33,26,M,F,2023,2,15
35,53,53,M,F,2023,2,15
3,51,41,M,F,2023,2,15
25,30,41,M,F,2023,2,15
30,93,50,M,F,2023,2,15
18,22,19,M,F,2023,2,15
55,28,26,M,F,2023,2,15
55,88,85,M,F,2023,2,15
48,43,37,M,F,2023,2,17
48,19,19,M,F,2023,2,17
56,64,57,M,F,2023,2,15
20,70,56,M,F,2023,2,15
20,35,31,M,F,2023,2,15
20,64,49,M,F,2023,2,16
18,40,40,M,F,2023,2,16
20,24,21,M,F,2023,2,16
56,28,29,M,F,2023,2,16
18,28,35,M,F,2023,2,16
30,31,29,M,F,2023,2,16
55,24,24,M,F,2023,2,16
18,58,42,M,F,2023,2,16
30,33,34,M,F,2023,2,16
29,37,33,M,F,2023,2,16
43,60,70,M,F,2023,2,16
30,35,28,M,F,2023,2,16
18,35,20,M,F,2023,2,16
30,24,26,M,F,2023,2,16
30,28,28,M,F,2023,2,16
30,55,49,M,F,2023,2,16
42,33,48,M,F,2023,2,16
30,22,22,M,F,2023,2,16
18,26,22,M,F,2023,2,16
18,25,20,M,F,2023,2,16
18,37,36,M,F,2023,2,16
30,25,27,M,F,2023,2,16
43,30,28,M,F,2023,2,16
30,27,30,M,F,2023,2,16
30,32,31,M,F,2023,2,16
48,38,40,M,F,2023,2,17
18,61,56,M,F,2023,2,16
1,33,26,M,F,2023,2,17
30,33,35,M,F,2023,2,16
42,54,33,M,F,2023,2,16
18,27,27,M,F,2023,2,16
30,20,19,M,F,2023,2,16
29,25,27,M,F,2023,2,16
42,64,65,M,F,2023,2,16
30,32,28,M,F,2023,2,16
29,24,18,M,F,2023,2,16
30,54,53,M,F,2023,2,16
57,32,26,M,F,2023,2,17
26,31,31,M,F,2023,2,16
17,28,19,M,F,2023,2,16
42,48,42,M,F,2023,2,16
43,40,34,M,F,2023,2,16
18,25,28,M,F,2023,2,17
35,40,44,F,F,2023,2,16
18,34,32,M,F,2023,2,17
30,22,23,M,F,2023,2,16
48,27,20,M,F,2023,2,17
33,26,25,M,F,2023,2,16
3,35,35,M,F,2023,2,16
26,62,57,M,M,2023,2,16
43,32,36,M,F,2023,2,16
35,60,55,M,F,2023,2,16
18,30,28,M,F,2023,2,16
36,34,33,M,F,2023,2,16
55,32,39,M,F,2023,2,16
42,19,18,M,F,2023,2,16
18,29,22,M,F,2023,2,17
47,29,23,M,F,2023,2,17
55,27,24,M,F,2023,2,17
55,76,48,M,F,2023,2,16
55,31,35,M,F,2023,2,17
55,45,35,M,F,2023,2,17
48,21,19,M,F,2023,2,18
55,65,54,M,F,2023,2,17
20,62,59,M,F,2023,2,16
20,29,27,M,F,2023,2,16
29,50,39,M,F,2023,2,16
27,30,31,F,F,2023,2,16
18,33,24,M,F,2023,2,17
18,31,30,M,F,2023,2,17
12,58,60,M,F,2023,2,17
30,33,30,M,F,2023,2,17
19,33,30,M,F,2023,2,17
30,29,29,M,F,2023,2,17
18,38,31,M,F,2023,2,17
30,30,29,M,M,2023,2,17
18,53,44,M,F,2023,2,17
55,25,26,M,F,2023,2,17
29,37,26,M,F,2023,2,17
30,66,50,M,F,2023,2,17
30,47,28,M,F,2023,2,17
30,28,26,M,F,2023,2,17
42,23,20,M,F,2023,2,17
12,21,20,M,F,2023,2,17
18,20,22,M,F,2023,2,17
30,25,21,M,F,2023,2,17
30,35,37,M,F,2023,2,17
30,33,33,F,F,2023,2,17
18,56,37,M,F,2023,2,17
55,33,29,M,F,2023,2,17
42,28,35,M,F,2023,2,17
29,23,24,F,F,2023,2,17
55,24,20,M,F,2023,2,17
30,49,46,M,F,2023,2,17
35,34,28,M,F,2023,2,17
18,28,27,M,F,2023,2,17
21,33,25,M,F,2023,2,17
25,21,22,M,F,2023,2,17
29,22,21,M,F,2023,2,17
30,25,24,M,F,2023,2,17
55,19,23,M,F,2023,2,17
18,31,30,M,F,2023,2,17
42,26,25,M,F,2023,2,17
30,27,27,M,F,2023,2,17
55,26,26,M,F,2023,2,17
18,22,21,M,F,2023,2,17
3,26,19,M,F,2023,2,17
29,26,28,M,F,2023,2,17
55,-,21,M,F,2023,2,17
42,19,18,M,F,2023,2,17
55,25,22,M,F,2023,2,17
18,63,59,M,F,2023,2,17
27,27,26,M,F,2023,2,17
30,26,27,M,F,2023,2,17
55,31,31,M,F,2023,2,17
30,25,25,M,F,2023,2,18
30,46,41,M,F,2023,2,17
30,51,60,M,F,2023,2,17
55,24,23,M,F,2023,2,17
30,28,29,M,F,2023,2,18
55,20,21,M,F,2023,2,17
30,50,55,M,F,2023,2,20
29,22,20,M,F,2023,2,17
30,32,30,M,F,2023,2,18
12,26,25,M,F,2023,2,17
29,39,40,M,F,2023,2,17
18,30,26,M,F,2023,2,17
18,35,32,M,F,2023,2,17
55,24,21,M,F,2023,2,17
25,34,44,M,F,2023,2,17
37,34,24,M,F,2023,2,17
17,27,24,M,F,2023,2,17
33,47,39,M,F,2023,2,17
55,48,49,M,F,2023,2,17
29,30,29,M,F,2023,2,17
36,66,42,M,F,2023,2,17
18,32,50,M,F,2023,2,17
55,33,31,M,F,2023,2,17
66,23,20,M,F,2023,2,17
35,24,22,M,F,2023,2,17
30,32,28,M,F,2023,2,18
30,35,28,M,F,2023,2,18
29,39,59,M,F,2023,2,17
18,24,26,M,F,2023,2,17
42,28,22,M,F,2023,2,17
55,20,18,M,F,2023,2,17
42,44,40,M,F,2023,2,17
29,23,23,M,F,2023,2,17
55,37,19,M,F,2023,2,17
21,38,30,M,F,2023,2,17
18,30,35,M,F,2023,2,17
55,31,42,M,F,2023,2,17
47,42,39,M,F,2023,2,17
30,33,34,M,F,2023,2,18
18,26,26,M,F,2023,2,17
33,32,35,M,F,2023,2,17
30,33,31,M,F,2023,2,18
55,25,27,M,F,2023,2,17
2,32,42,M,F,2023,2,20
18,-,-,M,F,2023,2,21
36,27,22,M,F,2023,2,17
42,26,20,M,F,2023,2,17
37,40,38,M,F,2023,2,17
18,28,27,M,F,2023,2,20
19,-,-,M,F,2023,2,22
43,50,43,M,F,2023,2,27
35,60,35,M,F,2023,2,17
2,29,29,M,F,2023,2,17
55,27,28,M,F,2023,3,8
29,35,33,M,F,2023,2,17
55,24,20,M,F,2023,2,17
61,25,25,M,F,2023,2,17
18,52,39,M,F,2023,2,18
42,40,44,M,F,2023,2,17
31,50,50,M,F,2023,2,17
55,68,70,M,F,2023,2,17
25,23,25,M,F,2023,2,17
18,31,29,M,F,2023,2,20
30,26,26,M,F,2023,2,18
18,30,28,M,F,2023,2,17
30,31,30,M,F,2023,2,17
55,80,67,M,F,2023,2,17
66,29,26,M,F,2023,2,19
30,29,29,M,F,2023,2,19
18,28,26,M,F,2023,2,17
13,31,21,M,F,2023,2,17
30,30,30,M,F,2023,2,17
42,32,26,M,F,2023,2,17
30,47,35,M,F,2023,2,17
55,54,50,M,F,2023,2,17
55,47,45,M,F,2023,2,17
29,27,24,M,F,2023,2,17
23,21,24,M,F,2023,2,18
48,56,58,M,F,2023,2,20
27,22,22,M,F,2023,2,18
42,26,26,M,F,2023,2,18
27,59,55,M,F,2023,2,18
35,28,27,M,F,2023,2,18
30,34,33,M,F,2023,2,18
30,48,35,M,F,2023,2,19
46,22,25,M,F,2023,2,19
29,65,37,M,F,2023,2,19
30,48,24,M,F,2023,2,20
30,30,33,M,F,2023,2,20
18,27,25,M,F,2023,2,20
30,34,32,M,F,2023,2,20
18,37,29,M,F,2023,2,20
30,29,27,M,F,2023,2,20
30,42,40,M,F,2023,2,20
48,47,46,M,F,2023,2,21
42,42,38,M,F,2023,2,20
43,29,27,M,F,2023,2,20
18,44,41,M,F,2023,2,20
29,34,27,M,F,2023,2,20
55,30,26,M,F,2023,2,20
55,60,62,M,F,2023,2,20
18,20,18,M,F,2023,2,20
35,29,31,M,F,2023,2,20
43,51,46,M,F,2023,2,20
18,46,48,M,F,2023,2,20
55,65,63,M,F,2023,2,20
71,23,19,M,F,2023,2,20
30,27,24,M,F,2023,2,20
30,28,29,M,F,2023,2,20
29,45,39,F,F,2023,2,20
33,48,41,M,F,2023,2,20
30,45,31,M,F,2023,2,20
35,32,28,M,F,2023,2,20
17,22,25,M,F,2023,2,20
43,19,21,M,F,2023,2,20
55,21,20,M,F,2023,2,20
55,33,34,M,F,2023,2,20
29,25,26,M,F,2023,2,20
43,28,33,F,F,2023,2,20
30,74,67,M,F,2023,2,20
30,30,30,M,F,2023,2,20
55,37,40,M,F,2023,2,20
17,61,39,M,F,2023,2,20
48,25,23,M,F,2023,2,21
